,longitude,latitude,time_date,tweet,hashtags,follower_count,retweeted_status,retweet_count,weird,strange,weirder
267,-117.424,35.546,2019-07-20 04:40:05,"2.3 magnitude #earthquake. 24 km from #Ridgecrest, CA, #UnitedStates https://t.co/fYOM1spMFD","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
268,-117.424,35.546,2019-07-20 04:40:05,"2.3 magnitude #earthquake. 15 mi from #Ridgecrest, CA, United States https://t.co/IEkb4iYnpE","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
269,-117.565,35.718,2019-07-20 03:10:04,"1.6 magnitude #earthquake. 14 km from #Ridgecrest, #CA, United States https://t.co/H5iDTzUS3w","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'CA', 'indices': [51, 54]}",,,,
270,-117.565,35.718,2019-07-20 03:10:04,"1.6 magnitude #earthquake. 9 mi from #Ridgecrest, CA, United States https://t.co/XhsQvxlBfu","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}",,,,,
271,-117.624,35.783,2019-07-20 02:50:04,"2.7 magnitude #earthquake. 18 km from #Ridgecrest, CA, #UnitedStates https://t.co/Y67oQ1IvPA","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
272,-117.624,35.783,2019-07-20 02:50:04,"2.7 magnitude #earthquake. 11 mi from #Ridgecrest, CA, United States https://t.co/PMdORC6jBR","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
273,-117.624,35.7833333,2019-07-20 02:47:39,"Ml 2.65 earthquake (automatic) occured at 2019-07-20T02:43:17 UTC, 19km NNE of Ridgecrest, CA https://t.co/HQ0JLLy1Zz",,,,,,,
274,-117.621666,35.7876663,2019-07-20 02:46:38,"Ml 2.73 earthquake (automatic) occured at 2019-07-20T02:43:17 UTC, 19km NNE of Ridgecrest, CA https://t.co/HQ0JLLy1Zz",,,,,,,
275,-117.572,35.68,2019-07-20 02:25:05,"2.0 magnitude #earthquake. 11 km from Ridgecrest, CA, #UnitedStates https://t.co/3mOzgYHo6L","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
276,-117.572,35.68,2019-07-20 02:25:04,"2.0 magnitude #earthquake. 7 mi from Ridgecrest, #CA, United States https://t.co/p3h6pT9ONQ","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
277,-117.545,35.678,2019-07-20 01:45:05,"2.1 magnitude #earthquake. 13 km from ##Ridgecrest, CA, ##UnitedStates https://t.co/vhbdUHTm7f","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [39, 50]}","{'text': 'UnitedStates', 'indices': [57, 70]}",,,,
278,-117.545,35.678,2019-07-20 01:45:05,"2.1 magnitude #earthquake. 8 mi from #Ridgecrest, CA, ##UnitedStates https://t.co/96AwcAGGh0","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
279,-117.426,35.542,2019-07-19 23:30:05,"2.2 magnitude #earthquake. 24 km from ##Ridgecrest, CA, #UnitedStates https://t.co/cBSPTQvd7A","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [39, 50]}","{'text': 'UnitedStates', 'indices': [56, 69]}",,,,
280,-117.426,35.542,2019-07-19 23:30:05,"2.2 magnitude #earthquake. 15 mi from #Ridgecrest, CA, #UnitedStates https://t.co/ndOpm2Rzfz","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
281,-117.4278336,35.5431671,2019-07-19 23:27:37,"Ml 2.62 earthquake (automatic) occured at 2019-07-19T23:24:11 UTC, 24km ESE of Ridgecrest, CA https://t.co/0P9VJk4PzQ",,,,,,,
282,-117.585,35.609,2019-07-19 21:40:04,"1.5 magnitude #earthquake. 8 km from #Ridgecrest, #CA, United States https://t.co/5F5ynh0NOQ","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}","{'text': 'CA', 'indices': [50, 53]}",,,,
283,-117.585,35.609,2019-07-19 21:40:04,"1.5 magnitude #earthquake. 5 mi from #Ridgecrest, CA, United States https://t.co/ktt1AaHj2B","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}",,,,,
284,-117.599,35.601,2019-07-19 20:45:05,"1.9 magnitude #earthquake. 7 km from Ridgecrest, #CA, United States https://t.co/kq6OmMaYhi","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
285,-117.599,35.601,2019-07-19 20:45:04,"1.9 magnitude #earthquake. 4 mi from Ridgecrest, #CA, United States https://t.co/wq3AyJQto6","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
286,-117.657,35.832,2019-07-19 20:00:05,"2.5 magnitude #earthquake. 23 km from #Ridgecrest, CA, ###UnitedStates https://t.co/eRKHjiJ3Wr","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [57, 70]}",,,,
287,-117.657,35.832,2019-07-19 20:00:05,"2.5 magnitude #earthquake. 14 mi from #Ridgecrest, CA, ##UnitedStates https://t.co/TjLGzagN9W","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [56, 69]}",,,,
288,-117.6575,35.8316667,2019-07-19 19:59:16,"Ml 2.47 earthquake (automatic) occured at 2019-07-19T19:54:49 UTC, 24km N of Ridgecrest, CA https://t.co/lmMXip7PGr",,,,,,,
289,-117.6593323,35.8330002,2019-07-19 19:58:15,"Ml 2.48 earthquake (automatic) occured at 2019-07-19T19:54:49 UTC, 24km N of Ridgecrest, CA https://t.co/lmMXip7PGr",,,,,,,
290,-117.6613312,35.8336678,2019-07-19 17:58:23,"Ml 2.53 earthquake (automatic) occured at 2019-07-19T17:55:18 UTC, 24km N of Ridgecrest, CA https://t.co/Lm2OHfOMPA",,,,,,,
291,-117.49,35.71,2019-07-19 16:38:03,M3.5 #earthquake (#sismo) strikes 19 km NE of #Ridgecrest (#California) 21 min ago. Read eyewitnesses' stories &amp; sh… https://t.co/FyXcIqkCrn,"{'text': 'earthquake', 'indices': [5, 16]}","{'text': 'sismo', 'indices': [18, 24]}","{'text': 'Ridgecrest', 'indices': [46, 57]}","{'text': 'California', 'indices': [59, 70]}",,,
292,-117.49,35.71,2019-07-19 16:23:34,Felt #earthquake (#sismo) M3.5 strikes 19 km NE of #Ridgecrest (#California) 7 min ago. Please report to:… https://t.co/ceV71EoXvl,"{'text': 'earthquake', 'indices': [5, 16]}","{'text': 'sismo', 'indices': [18, 24]}","{'text': 'Ridgecrest', 'indices': [51, 62]}","{'text': 'California', 'indices': [64, 75]}",,,
293,-117.585,35.607,2019-07-19 15:55:04,"2.2 magnitude #earthquake. 8 km from #Ridgecrest, CA, #UnitedStates https://t.co/2mXb7lFxRV","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,
294,-117.585,35.607,2019-07-19 15:55:04,"2.2 magnitude #earthquake. 5 mi from Ridgecrest, CA, #UnitedStates https://t.co/v0yOknygYr","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
295,-117.553,35.685,2019-07-19 15:45:04,"1.5 magnitude #earthquake. 13 km from Ridgecrest, CA, ##UnitedStates https://t.co/765PECemVW","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
296,-117.553,35.685,2019-07-19 15:45:04,"1.5 magnitude #earthquake. 8 mi from Ridgecrest, CA, #UnitedStates https://t.co/8vBovljfSD","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
297,-117.527,35.67,2019-07-19 13:50:05,"1.9 magnitude #earthquake. 14 km from Ridgecrest, CA, #UnitedStates https://t.co/ZEtS2v96U4","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
298,-117.527,35.67,2019-07-19 13:50:05,"1.9 magnitude #earthquake. 9 mi from Ridgecrest, #CA, United States https://t.co/2mnfFalMwz","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
299,-117.529,35.673,2019-07-19 13:45:05,"1.5 magnitude #earthquake. 14 km from #Ridgecrest, CA, ##UnitedStates https://t.co/CNbXhVq71w","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [56, 69]}",,,,
300,-117.529,35.673,2019-07-19 13:45:04,"1.5 magnitude #earthquake. 9 mi from Ridgecrest, #CA, ##UnitedStates https://t.co/OA368zVdbt","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
301,-117.6241684,35.7859993,2019-07-19 13:33:11,"3.6 mag - 19km NNE of Ridgecrest, CA @ 14:46 on 07/18/19 https://t.co/VAatAqmkLe https://t.co/DTEDzQI3Fq",,,,,,,
302,-117.5713348,35.6236649,2019-07-19 13:26:06,"Ml 3.16 earthquake (reviewed) occured at 2019-07-19T12:58:58 UTC, 9km E of Ridgecrest, CA https://t.co/ocgtvkUpIT",,,,,,,
303,-117.571,35.624,2019-07-19 13:05:07,"3.2 magnitude #earthquake. 9 km from #Ridgecrest, CA, ####UnitedStates https://t.co/yyQkRyRs40","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}","{'text': 'UnitedStates', 'indices': [57, 70]}",,,,
304,-117.571,35.624,2019-07-19 13:05:06,"3.2 magnitude #earthquake. 6 mi from Ridgecrest, CA, ####UnitedStates https://t.co/44Y8wDxJiy","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [56, 69]}",,,,,
305,-117.5713348,35.6236649,2019-07-19 13:02:41,"Ml 3.16 earthquake (automatic) occured at 2019-07-19T12:58:58 UTC, 9km E of Ridgecrest, CA https://t.co/ocgtvkUpIT",,,,,,,
306,-117.56,35.715,2019-07-19 11:26:13,"Ml 2.45 earthquake (automatic) occured at 2019-07-19T11:21:33 UTC, 15km NE of Ridgecrest, CA https://t.co/a4ruQFL8gL",,,,,,,
307,-117.557,35.717,2019-07-19 11:25:04,"2.4 magnitude #earthquake. 15 km from Ridgecrest, CA, ##UnitedStates https://t.co/Tk8Q9SiGyS","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
308,-117.557,35.717,2019-07-19 11:25:04,"2.4 magnitude #earthquake. 9 mi from Ridgecrest, CA, #UnitedStates https://t.co/ntfpkQHj3p","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
309,-117.35,35.58,2019-07-19 11:09:04,M3.6 #earthquake (#sismo) strikes 29 km E of #Ridgecrest (#California) 22 min ago. Read eyewitnesses' stories &amp; sha… https://t.co/mMTiZ4fz8W,"{'text': 'earthquake', 'indices': [5, 16]}","{'text': 'sismo', 'indices': [18, 24]}","{'text': 'Ridgecrest', 'indices': [45, 56]}","{'text': 'California', 'indices': [58, 69]}",,,
310,-117.572,35.712,2019-07-19 11:00:04,"1.8 magnitude #earthquake. 13 km from #Ridgecrest, CA, #UnitedStates https://t.co/kGHzYoaGvA","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
311,-117.572,35.712,2019-07-19 11:00:04,"1.8 magnitude #earthquake. 8 mi from Ridgecrest, CA, #UnitedStates https://t.co/5ZESV3BvHO","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
312,-117.35,35.58,2019-07-19 10:59:34,Felt #earthquake (#sismo) M3.6 strikes 29 km E of #Ridgecrest (#California) 12 min ago. Please report to:… https://t.co/1cKe4lp3W1,"{'text': 'earthquake', 'indices': [5, 16]}","{'text': 'sismo', 'indices': [18, 24]}","{'text': 'Ridgecrest', 'indices': [50, 61]}","{'text': 'California', 'indices': [63, 74]}",,,
313,-117.544,35.692,2019-07-19 10:55:04,"1.9 magnitude #earthquake. 14 km from Ridgecrest, #CA, #UnitedStates https://t.co/ZWNIuVKIbP","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
314,-117.544,35.692,2019-07-19 10:55:04,"1.9 magnitude #earthquake. 9 mi from Ridgecrest, CA, #UnitedStates https://t.co/0IzY87hoPj","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
315,-117.572,35.625,2019-07-19 10:20:04,"1.8 magnitude #earthquake. 9 km from Ridgecrest, #CA, United States https://t.co/cBKLjs0CLD","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
316,-117.572,35.625,2019-07-19 10:20:04,"1.8 magnitude #earthquake. 6 mi from Ridgecrest, #CA, United States https://t.co/Q9vZy2Z6wD","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
317,-117.559,35.72,2019-07-19 09:30:05,"1.5 magnitude #earthquake. 15 km from ##Ridgecrest, CA, ##UnitedStates https://t.co/lzXwZdCnzy","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [39, 50]}","{'text': 'UnitedStates', 'indices': [57, 70]}",,,,
318,-117.559,35.72,2019-07-19 09:30:05,"1.5 magnitude #earthquake. 9 mi from #Ridgecrest, CA, ##UnitedStates https://t.co/MZqfJxtZEA","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
319,-117.622,35.79,2019-07-19 08:35:04,"1.8 magnitude #earthquake. 19 km from #Ridgecrest, #CA, United States https://t.co/esNWnbaSa1","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'CA', 'indices': [51, 54]}",,,,
320,-117.622,35.79,2019-07-19 08:35:04,"1.8 magnitude #earthquake. 12 mi from #Ridgecrest, CA, United States https://t.co/wts5mc9lkj","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
321,-117.576,35.641,2019-07-19 07:30:04,"1.7 magnitude #earthquake. 9 km from Ridgecrest, CA, #UnitedStates https://t.co/IoG66SZGuj","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
322,-117.576,35.641,2019-07-19 07:30:04,"1.7 magnitude #earthquake. 5 mi from Ridgecrest, #CA, United States https://t.co/NhJmFAeDZ7","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
323,-117.421,35.542,2019-07-19 05:55:05,"1.8 magnitude #earthquake. 24 km from Ridgecrest, CA, ##UnitedStates https://t.co/2jFahGynNs","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
324,-117.421,35.542,2019-07-19 05:55:05,"1.8 magnitude #earthquake. 15 mi from Ridgecrest, #CA, #UnitedStates https://t.co/faJy5CIct1","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
325,-117.483,35.593,2019-07-19 04:30:04,"1.7 magnitude #earthquake. 17 km from Ridgecrest, CA, #UnitedStates https://t.co/BPTQ75wES3","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
326,-117.483,35.593,2019-07-19 04:30:04,"1.7 magnitude #earthquake. 11 mi from Ridgecrest, #CA, United States https://t.co/hdNJyqifEX","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
327,-117.624,35.78,2019-07-19 02:10:04,"2.5 magnitude #earthquake. 18 km from Ridgecrest, CA, #UnitedStates https://t.co/GluMSrnkyt","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
328,-117.624,35.78,2019-07-19 02:10:04,"2.5 magnitude #earthquake. 11 mi from Ridgecrest, #CA, United States https://t.co/v16QTqHMpM","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
329,-117.6221667,35.7803333,2019-07-19 02:09:11,"Ml 2.48 earthquake (automatic) occured at 2019-07-19T02:05:12 UTC, 18km NNE of Ridgecrest, CA https://t.co/mmZHGgJTcD",,,,,,,
330,-117.6608353,35.8339996,2019-07-19 00:25:21,"Ml 2.68 earthquake (automatic) occured at 2019-07-19T00:22:34 UTC, 24km N of Ridgecrest, CA https://t.co/POBtuU1Ck4",,,,,,,
331,-117.632,35.791,2019-07-18 22:40:04,"2.1 magnitude #earthquake. 19 km from #Ridgecrest, CA, United States https://t.co/yE9vDv83ic","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
332,-117.632,35.791,2019-07-18 22:40:04,"2.1 magnitude #earthquake. 12 mi from Ridgecrest, #CA, United States https://t.co/IwFkm9Vf9W","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
333,-117.624,35.786,2019-07-18 21:55:04,"3.6 magnitude #earthquake. 12 mi from Ridgecrest, CA, #UnitedStates https://t.co/7wkHLLGcYi","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
334,-117.62,35.79,2019-07-18 21:54:34,M3.6 #earthquake (#sismo) strikes 19 km N of #Ridgecrest (#California) 8 min ago. Read eyewitnesses' stories &amp; shar… https://t.co/RLxu7Z4ugl,"{'text': 'earthquake', 'indices': [5, 16]}","{'text': 'sismo', 'indices': [18, 24]}","{'text': 'Ridgecrest', 'indices': [45, 56]}","{'text': 'California', 'indices': [58, 69]}",,,
335,-117.62,35.79,2019-07-18 21:51:34,Felt #earthquake (#sismo) M3.6 strikes 19 km N of #Ridgecrest (#California) 5 min ago. Please report to:… https://t.co/fcv2M09lv8,"{'text': 'earthquake', 'indices': [5, 16]}","{'text': 'sismo', 'indices': [18, 24]}","{'text': 'Ridgecrest', 'indices': [50, 61]}","{'text': 'California', 'indices': [63, 74]}",,,
336,-117.6241684,35.7859993,2019-07-18 21:50:04,"Minor 3.61 earthquake: 14:46:37 on 07/18. Loc: 11.8mi NNE of Ridgecrest, CA. Depth: 3.4 mi https://t.co/u8e8tX4HTm",,,,,,,
337,-117.6241684,35.7859993,2019-07-18 21:49:58,"Mlr 3.61 earthquake (automatic) occured at 2019-07-18T21:46:37 UTC, 19km NNE of Ridgecrest, CA https://t.co/l6NsmcXnhi",,,,,,,
338,-117.618,35.783,2019-07-18 19:10:04,"1.5 magnitude #earthquake. 18 km from #Ridgecrest, #CA, United States https://t.co/DGWT40f5nf","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'CA', 'indices': [51, 54]}",,,,
339,-117.618,35.783,2019-07-18 19:10:04,"1.5 magnitude #earthquake. 11 mi from #Ridgecrest, CA, United States https://t.co/hia8pUD4A0","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
340,-117.575,35.705,2019-07-18 18:30:05,"1.7 magnitude #earthquake. 13 km from #Ridgecrest, CA, #UnitedStates https://t.co/eVc1TlQf07","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
341,-117.575,35.705,2019-07-18 18:30:04,"1.7 magnitude #earthquake. 8 mi from #Ridgecrest, CA, United States https://t.co/uQFkaUAmNe","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}",,,,,
342,-117.564,35.72,2019-07-18 18:10:05,"1.5 magnitude #earthquake. 9 mi from #Ridgecrest, CA, #UnitedStates https://t.co/sY8QkpAFSr","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,
343,-117.527,35.662,2019-07-18 18:05:04,"1.6 magnitude #earthquake. 14 km from #Ridgecrest, CA, United States https://t.co/Tmn3QnooeW","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
344,-117.527,35.662,2019-07-18 18:05:04,"1.6 magnitude #earthquake. 9 mi from Ridgecrest, #CA, United States https://t.co/zb6cvoCZqx","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [49, 52]}",,,,,
345,-117.529,35.668,2019-07-18 17:10:04,"2.5 magnitude #earthquake. 14 km from Ridgecrest, CA, ##UnitedStates https://t.co/LIEzCDuTyT","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
346,-117.529,35.668,2019-07-18 17:10:04,"2.5 magnitude #earthquake. 9 mi from Ridgecrest, CA, #UnitedStates https://t.co/vvPOjilUOT","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
347,-117.5291672,35.6681671,2019-07-18 17:09:51,"Ml 2.53 earthquake (automatic) occured at 2019-07-18T17:06:50 UTC, 14km ENE of Ridgecrest, CA https://t.co/pV5MtjDH4t",,,,,,,
348,-117.552,35.692,2019-07-18 17:00:04,"2.3 magnitude #earthquake. 8 mi from Ridgecrest, CA, #UnitedStates https://t.co/oZcywiwnRV","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
349,-117.635,35.787,2019-07-18 16:25:04,"2.0 magnitude #earthquake. 12 mi from Ridgecrest, CA, #UnitedStates https://t.co/xdNWkrGTlq","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
350,-117.646,35.824,2019-07-18 15:25:04,"2.4 magnitude #earthquake. 22 km from #Ridgecrest, #CA, United States https://t.co/frSyuPqkST","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'CA', 'indices': [51, 54]}",,,,
351,-117.646,35.824,2019-07-18 15:25:04,"2.4 magnitude #earthquake. 14 mi from #Ridgecrest, CA, United States https://t.co/evanLtT1ek","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
352,-117.554,35.642,2019-07-18 15:10:05,"2.2 magnitude #earthquake. 11 km from #Ridgecrest, #CA, ###UnitedStates https://t.co/5wOMDgfwf8","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'CA', 'indices': [51, 54]}","{'text': 'UnitedStates', 'indices': [58, 71]}",,,
353,-117.554,35.642,2019-07-18 15:10:05,"2.2 magnitude #earthquake. 7 mi from #Ridgecrest, CA, ###UnitedStates https://t.co/tV6wep2gwC","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}","{'text': 'UnitedStates', 'indices': [56, 69]}",,,,
354,-117.544,35.671,2019-07-18 15:10:04,"1.7 magnitude #earthquake. 13 km from #Ridgecrest, #CA, United States https://t.co/a65FBNpYs1","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'CA', 'indices': [51, 54]}",,,,
355,-117.544,35.671,2019-07-18 15:10:04,"1.7 magnitude #earthquake. 8 mi from #Ridgecrest, CA, United States https://t.co/LgOLPOumIJ","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}",,,,,
356,-117.589,35.705,2019-07-18 14:35:05,"2.1 magnitude #earthquake. 7 mi from #Ridgecrest, CA, #UnitedStates https://t.co/RHztMuGgdI","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [37, 48]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,
357,-117.547,35.655,2019-07-18 14:25:06,"1.7 magnitude #earthquake. 12 km from Ridgecrest, #CA, #UnitedStates https://t.co/TbUROCBGCX","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,
358,-117.547,35.655,2019-07-18 14:25:05,"1.7 magnitude #earthquake. 7 mi from Ridgecrest, CA, #UnitedStates https://t.co/DperruJflK","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
359,-117.584,35.605,2019-07-18 12:35:04,"2.0 magnitude #earthquake. 5 mi from Ridgecrest, CA, ###UnitedStates https://t.co/rKXxKOteG8","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [55, 68]}",,,,,
360,-117.423,35.535,2019-07-18 12:15:04,"1.9 magnitude #earthquake. 24 km from #Ridgecrest, #CA, United States https://t.co/br1xrOyMnh","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}","{'text': 'CA', 'indices': [51, 54]}",,,,
361,-117.423,35.535,2019-07-18 12:15:04,"1.9 magnitude #earthquake. 15 mi from #Ridgecrest, CA, United States https://t.co/f0zecAsDNg","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'Ridgecrest', 'indices': [38, 49]}",,,,,
362,-117.502,35.508,2019-07-18 08:50:05,"2.0 magnitude #earthquake. 20 km from Ridgecrest, CA, #UnitedStates https://t.co/5DTrqB9TsW","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [54, 67]}",,,,,
363,-117.502,35.508,2019-07-18 08:50:04,"2.0 magnitude #earthquake. 12 mi from Ridgecrest, #CA, United States https://t.co/f7EWC3EEkI","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
364,-117.577,35.711,2019-07-18 06:00:04,"2.1 magnitude #earthquake. 8 mi from Ridgecrest, CA, #UnitedStates https://t.co/m7BAXdVMGN","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'UnitedStates', 'indices': [53, 66]}",,,,,
365,-117.65,35.817,2019-07-18 05:50:05,"1.8 magnitude #earthquake. 22 km from Ridgecrest, #CA, United States https://t.co/5R3Ub5Lcsl","{'text': 'earthquake', 'indices': [14, 25]}","{'text': 'CA', 'indices': [50, 53]}",,,,,
