created_at,favorite_count,hashtags,latitute,longitute,retweet_count,text
Fri Sep 14 05:42:52 +0000 2018,0,[],,,0,RT @anjelahjohnson: Tonight I’m teaming with @UnitedWay of NorCal and I’m donating a portion of my ticket sales back to the people of Reddi…
Fri Sep 14 05:17:48 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 05:11:13 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 05:00:05 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:56:36 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:56:17 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:54:44 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:44:55 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:40:57 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:39:11 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:38:56 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:38:28 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:37:36 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:36:39 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:36:31 +0000 2018,0,['CarrFire'],,,0,"RT @USATODAY: ""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:35:02 +0000 2018,95,['CarrFire'],,,22,"""I think it does bring about hope to a lot of people."" https://t.co/L0FyMHKwzn #CarrFire"
Fri Sep 14 04:10:35 +0000 2018,0,[],,,0,RT @anjelahjohnson: Tonight I’m teaming with @UnitedWay of NorCal and I’m donating a portion of my ticket sales back to the people of Reddi…
Fri Sep 14 03:55:06 +0000 2018,0,[],,,0,RT @KRCR7: Nine people were arrested in Shasta County this week after an undercover fraudulent contractor sting operation was conducted by…
Fri Sep 14 03:15:50 +0000 2018,0,['Carrfire'],,,0,RT @wx_hoofcovers: 7/28/18 Blood sun #Carrfire https://t.co/XwdMCiVDjz
Fri Sep 14 03:05:19 +0000 2018,0,['parkranger'],,,0,RT @NatureGirlTech: We ordered from the Amazon list to support our invaluable #parkranger family. Please help these 15 families get what th…
Fri Sep 14 02:55:08 +0000 2018,0,['parkranger'],,,0,RT @NatureGirlTech: We ordered from the Amazon list to support our invaluable #parkranger family. Please help these 15 families get what th…
Fri Sep 14 02:54:18 +0000 2018,0,['parkranger'],,,0,RT @NatureGirlTech: We ordered from the Amazon list to support our invaluable #parkranger family. Please help these 15 families get what th…
Fri Sep 14 02:48:03 +0000 2018,0,[],,,0,RT @anjelahjohnson: Tonight I’m teaming with @UnitedWay of NorCal and I’m donating a portion of my ticket sales back to the people of Reddi…
Fri Sep 14 02:44:25 +0000 2018,0,['parkranger'],,,0,RT @NatureGirlTech: We ordered from the Amazon list to support our invaluable #parkranger family. Please help these 15 families get what th…
Fri Sep 14 02:37:32 +0000 2018,0,['CarrFire'],,,0,RT @NastyWomenofNPS: 15 Park Rangers from Whiskeytown National Recreation Area lost their homes and everything they owned to the #CarrFire.…
Fri Sep 14 02:29:08 +0000 2018,0,"['ForReddingwith', 'hazyduoble', 'ipa', 'carrfire']",37.7822,-122.401,0,Lead Dog Brewing #ForReddingwith❤ #hazyduoble #ipa #carrfire - Drinking a For Redding With Love by Lead Dog Brewing… https://t.co/J0yyYiti6l
Fri Sep 14 02:21:01 +0000 2018,0,[],,,0,RT @anjelahjohnson: Tonight I’m teaming with @UnitedWay of NorCal and I’m donating a portion of my ticket sales back to the people of Reddi…
Fri Sep 14 02:19:32 +0000 2018,0,['parkranger'],,,0,RT @NatureGirlTech: We ordered from the Amazon list to support our invaluable #parkranger family. Please help these 15 families get what th…
Fri Sep 14 02:18:39 +0000 2018,0,['parkranger'],,,0,RT @NatureGirlTech: We ordered from the Amazon list to support our invaluable #parkranger family. Please help these 15 families get what th…
Fri Sep 14 02:17:42 +0000 2018,0,['parkranger'],,,0,RT @NatureGirlTech: We ordered from the Amazon list to support our invaluable #parkranger family. Please help these 15 families get what th…
Fri Sep 14 02:15:30 +0000 2018,69,[],,,8,Tonight I’m teaming with @UnitedWay of NorCal and I’m donating a portion of my ticket sales back to the people of R… https://t.co/tCaFpkW67R
Fri Sep 14 02:14:57 +0000 2018,0,['CarrFire'],,,0,RT @BreakingNews_RS: Beloved #CarrFire bear returns to the wild - https://t.co/cYe9fSLlF9
Fri Sep 14 02:14:40 +0000 2018,0,['parkranger'],,,0,RT @NatureGirlTech: We ordered from the Amazon list to support our invaluable #parkranger family. Please help these 15 families get what th…
Fri Sep 14 02:14:07 +0000 2018,0,['parkranger'],,,0,RT @NatureGirlTech: We ordered from the Amazon list to support our invaluable #parkranger family. Please help these 15 families get what th…
Fri Sep 14 01:52:57 +0000 2018,0,[],,,0,RT @KRCR7: Nine people were arrested in Shasta County this week after an undercover fraudulent contractor sting operation was conducted by…
Fri Sep 14 01:48:08 +0000 2018,0,['CarrFire'],,,0,RT @ShastaHHSA: Help guide the housing and employment assistance we're providing to #CarrFire victims and our community by filling out the…
Fri Sep 14 01:31:31 +0000 2018,0,[],,,0,RT @KRCR7: Nine people were arrested in Shasta County this week after an undercover fraudulent contractor sting operation was conducted by…
Fri Sep 14 01:18:27 +0000 2018,0,[],,,0,RT @KRCR7: Nine people were arrested in Shasta County this week after an undercover fraudulent contractor sting operation was conducted by…
Fri Sep 14 01:18:07 +0000 2018,0,[],,,0,RT @KRCR7: Nine people were arrested in Shasta County this week after an undercover fraudulent contractor sting operation was conducted by…
Fri Sep 14 01:06:06 +0000 2018,0,[],,,0,RT @KRCR7: Nine people were arrested in Shasta County this week after an undercover fraudulent contractor sting operation was conducted by…
Fri Sep 14 01:02:49 +0000 2018,9,[],,,9,Nine people were arrested in Shasta County this week after an undercover fraudulent contractor sting operation was… https://t.co/oh7lxuInwj
Fri Sep 14 01:01:07 +0000 2018,0,['CarrFire'],,,1,#CarrFire Is this your lost cat? https://t.co/wellIHjcQR
Fri Sep 14 01:00:02 +0000 2018,25,['parkranger'],,,18,We ordered from the Amazon list to support our invaluable #parkranger family. Please help these 15 families get wha… https://t.co/9SALg42WoZ
Fri Sep 14 00:48:58 +0000 2018,0,[],,,0,"RT @NastyWomenofNPS: ""I had no idea the level of compassion, caring and love that people were capable of"" - Park Ranger David Oechsli, to e…"
Fri Sep 14 00:40:54 +0000 2018,0,[],,,0,"RT @NastyWomenofNPS: ""I had no idea the level of compassion, caring and love that people were capable of"" - Park Ranger David Oechsli, to e…"
Fri Sep 14 00:32:20 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

RT or give! @TransAshlyn needs funds for a veh…"
Fri Sep 14 00:23:21 +0000 2018,0,['CarrFire'],,,0,RT @jennyespino_RS: She's home! #CarrFire https://t.co/0cDBRGk1v4 via @damonarthur_RS
Fri Sep 14 00:00:16 +0000 2018,0,['CarrFire'],,,0,RT @jennyespino_RS: She's home! #CarrFire https://t.co/0cDBRGk1v4 via @damonarthur_RS
Thu Sep 13 23:23:31 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

RT or give! @TransAshlyn needs funds for a veh…"
Thu Sep 13 23:21:31 +0000 2018,0,[],,,0,RT @TransAshlyn: Lost both my childhood house and current one in the Carr fire. I need help financially as I am currently disabled. I have…
Thu Sep 13 23:21:14 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

RT or give! @TransAshlyn needs funds for a veh…"
Thu Sep 13 23:20:43 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

RT or give! @TransAshlyn needs funds for a veh…"
Thu Sep 13 23:19:00 +0000 2018,1,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,4,"#EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

RT or give! @TransAshlyn needs funds fo… https://t.co/mIgcfOwEhn"
Thu Sep 13 22:59:00 +0000 2018,0,['CarrFire'],,,0,"The @CaliforniaDFW released Tilapia Bear back into the wild, recuperating from #CarrFire burn injuries. https://t.co/EFrjmlKDtf"
Thu Sep 13 22:49:29 +0000 2018,0,"['shastastrong', 'wewillrebuild', 'carrfire', 'deltafire', 'firedamagerestoration']",,,0,"Helping our community to re-build
#shastastrong #wewillrebuild #carrfire #deltafire #firedamagerestoration… https://t.co/n57pu2XjQ6"
Thu Sep 13 21:49:47 +0000 2018,0,['BreakingNews'],,,0,#BreakingNews: @ShastaCountyDA Makes 9 Carr Fire Arrests in Undercover Sting Operation with CSLB. Find us on Facebo… https://t.co/NA6tvShuGg
Thu Sep 13 21:38:58 +0000 2018,0,['Wildfire'],,,0,RT @Cal_OES: Where Do I Start? How Long Will it Take? What Help is Availble? Get Answers to the Top 5 FAQ's from #Wildfire Survivors 📽️👉 ht…
Thu Sep 13 21:21:02 +0000 2018,0,['CarrFire'],,,0,RT @BreakingNews_RS: Beloved #CarrFire bear returns to the wild - https://t.co/cYe9fSLlF9
Thu Sep 13 21:20:54 +0000 2018,0,['CarrFire'],,,0,RT @BreakingNews_RS: Beloved #CarrFire bear returns to the wild - https://t.co/cYe9fSLlF9
Thu Sep 13 21:07:09 +0000 2018,0,['CarrFire'],,,0,RT @jennyespino_RS: She's home! #CarrFire https://t.co/0cDBRGk1v4 via @damonarthur_RS
Thu Sep 13 21:02:32 +0000 2018,0,[],,,0,"RT @clivesmom: @RepLaMalfa I hope you ensure everyone gets the help they need, though your hero Trump moved millions of $ from FEMA to ICE…"
Thu Sep 13 21:01:00 +0000 2018,0,['CarrFire'],,,0,RT @BreakingNews_RS: Beloved #CarrFire bear returns to the wild - https://t.co/cYe9fSLlF9
Thu Sep 13 20:51:40 +0000 2018,12,['CarrFire'],,,5,She's home! #CarrFire https://t.co/0cDBRGk1v4 via @damonarthur_RS
Thu Sep 13 20:44:09 +0000 2018,0,['CarrFire'],,,0,Great news: Beloved bear injured in the Carr Fire returns to the wild https://t.co/dm5nWXtyi6 via @BreakingNews_RS #CarrFire
Thu Sep 13 20:38:23 +0000 2018,3,[],,,1,"@RepLaMalfa I hope you ensure everyone gets the help they need, though your hero Trump moved millions of $ from FEM… https://t.co/d2HxyBbf4q"
Thu Sep 13 20:36:52 +0000 2018,0,['CarrFire'],,,0,RT @BreakingNews_RS: Beloved #CarrFire bear returns to the wild - https://t.co/cYe9fSLlF9
Thu Sep 13 20:36:52 +0000 2018,0,['CarrFire'],,,0,RT @BreakingNews_RS: Beloved #CarrFire bear returns to the wild - https://t.co/cYe9fSLlF9
Thu Sep 13 20:31:02 +0000 2018,0,['CarrFire'],,,0,RT @BreakingNews_RS: Beloved #CarrFire bear returns to the wild - https://t.co/cYe9fSLlF9
Thu Sep 13 20:30:50 +0000 2018,36,['CarrFire'],,,9,Beloved #CarrFire bear returns to the wild - https://t.co/cYe9fSLlF9
Thu Sep 13 20:30:02 +0000 2018,0,[],,,0,So I have held off asking but the NonProfit I am working for  @GtpPedro needs some serious backing. This organizati… https://t.co/ewWLsnqjn1
Thu Sep 13 20:06:47 +0000 2018,0,[],,,0,RT @UPHelp: UP is hosting two Roadmap to Recovery workshops tonight. Redding fire survivors are at the beginning of the journey and Santa R…
Thu Sep 13 19:56:54 +0000 2018,0,['CarrFire'],,,0,"RT @jennyespino_RS: “I fooled around with a camera before World War II."" Redding man loses 80-years worth of photos in #CarrFire, via @RS_J…"
Thu Sep 13 19:54:07 +0000 2018,2,['archaeology'],,,0,"Check out these amazing forensic dogs! They can identify bone hundreds of years old! #archaeology 
My Thursday stor… https://t.co/p4mwlFJ8jA"
Thu Sep 13 19:33:03 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

RT or give! @TransAshlyn lost both her current…"
Thu Sep 13 19:18:48 +0000 2018,0,['MendocinoComplexFire'],,,0,"RT @jmcarr1: @funder @maddow PLEASE remember that victims of FIRES, not just hurricanes, need FEMA support!! #MendocinoComplexFire #CarrFir…"
Thu Sep 13 19:11:13 +0000 2018,0,['CarrFire'],,,0,RT @hknightsf: My latest: I was surprised by the climate change deniers who responded to a tweet linking the #CarrFire to climate change. S…
Thu Sep 13 19:04:43 +0000 2018,0,"['Redding', 'REU', 'Utility', 'Fire']",,,0,RT @CalCopWatch: Dead Lawns All Over #Redding Due To High Water #REU #Utility Water Costs A Horrible #Fire Hazzard! Dead Grass To Dead Shru…
Thu Sep 13 19:02:44 +0000 2018,0,"['Redding', 'REU', 'Utility', 'Fire']",,,0,RT @CalCopWatch: Dead Lawns All Over #Redding Due To High Water #REU #Utility Water Costs A Horrible #Fire Hazzard! Dead Grass To Dead Shru…
Thu Sep 13 18:38:46 +0000 2018,0,[],,,0,RT @BreakingNews_RS: “That dog 'Piper' went through the ash and rubble. It was unbelievable. We searched for three or four days. Piper sear…
Thu Sep 13 18:37:30 +0000 2018,0,[],,,0,RT @BreakingNews_RS: “That dog 'Piper' went through the ash and rubble. It was unbelievable. We searched for three or four days. Piper sear…
Thu Sep 13 18:31:59 +0000 2018,6,[],,,2,“That dog 'Piper' went through the ash and rubble. It was unbelievable. We searched for three or four days. Piper s… https://t.co/oZsmpckBDo
Thu Sep 13 18:31:59 +0000 2018,6,[],,,2,“That dog 'Piper' went through the ash and rubble. It was unbelievable. We searched for three or four days. Piper s… https://t.co/oZsmpckBDo
Thu Sep 13 18:31:08 +0000 2018,0,['CarrFire'],,,0,RT @ShastaHHSA: Help guide the housing and employment assistance we're providing to #CarrFire victims and our community by filling out the…
Thu Sep 13 18:15:14 +0000 2018,0,[],,,0,RT @RepLaMalfa: 2) Thank you to my friends and colleagues who joined me last night to stand in solidarity with the many individuals in our…
Thu Sep 13 17:15:09 +0000 2018,0,['carrfire'],,,0,This is Frank. Frank showed up after the #carrfire. Pat loves Frank. So much for not taking in any new animals.… https://t.co/2j9X8sHnjS
Thu Sep 13 17:06:10 +0000 2018,0,[],,,0,RT @TransAshlyn: Lost both my childhood house and current one in the Carr fire. I need help financially as I am currently disabled. I have…
Thu Sep 13 17:05:56 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

Give or RT! @TransAshlyn lost both her current…"
Thu Sep 13 16:55:46 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

Give or RT! @TransAshlyn lost both her current…"
Thu Sep 13 16:11:12 +0000 2018,0,"['Redding', 'REU', 'Utility', 'Fire']",,,0,RT @CalCopWatch: Dead Lawns All Over #Redding Due To High Water #REU #Utility Water Costs A Horrible #Fire Hazzard! Dead Grass To Dead Shru…
Thu Sep 13 16:04:26 +0000 2018,0,['carrfire'],,,0,Shasta County has been so resilient following the Carr Fire. Patience will be key moving forward! #carrfire… https://t.co/l0yoU2FOwO
Thu Sep 13 15:55:38 +0000 2018,0,"['Redding', 'REU', 'Utility', 'Fire']",,,0,RT @CalCopWatch: Dead Lawns All Over #Redding Due To High Water #REU #Utility Water Costs A Horrible #Fire Hazzard! Dead Grass To Dead Shru…
Thu Sep 13 15:51:34 +0000 2018,6,"['Redding', 'REU', 'Utility', 'Fire']",,,5,Dead Lawns All Over #Redding Due To High Water #REU #Utility Water Costs A Horrible #Fire Hazzard! Dead Grass To De… https://t.co/bWwf1NIGPA
Thu Sep 13 15:05:13 +0000 2018,0,[],,,0,RT @shelbiemalin: A woman shared this photo on Facebook. A group of fire fighters who had been working by her house last night curled up an…
Thu Sep 13 15:00:29 +0000 2018,0,['CarrFire'],,,0,"RT @ToyotaForklift: The #CarrFire has destroyed nearly 175,000 acres and threatened hundreds of thousands more. @TMHNC partnered with the @…"
Thu Sep 13 13:34:22 +0000 2018,0,['ICYMI'],,,0,"RT @RepLaMalfa: 1) #ICYMI, last night I led many of my colleagues in the California delegation in a moment of silence on the House floor to…"
Thu Sep 13 13:31:21 +0000 2018,0,['ICYMI'],,,0,"RT @RepLaMalfa: 1) #ICYMI, last night I led many of my colleagues in the California delegation in a moment of silence on the House floor to…"
Thu Sep 13 13:31:21 +0000 2018,8,[],,,1,2) Thank you to my friends and colleagues who joined me last night to stand in solidarity with the many individuals… https://t.co/a8ZlsNn2dg
Thu Sep 13 13:31:20 +0000 2018,15,['ICYMI'],,,2,"1) #ICYMI, last night I led many of my colleagues in the California delegation in a moment of silence on the House… https://t.co/GvDXO4hPPQ"
Thu Sep 13 12:46:24 +0000 2018,0,['CarrFire'],,,0,"The #CarrFire spared the French Gulch cemetery, and the family plot. https://t.co/HDJG26YrjS"
Thu Sep 13 07:04:06 +0000 2018,0,['CarrFire'],,,0,RT @ShastaHHSA: Help guide the housing and employment assistance we're providing to #CarrFire victims and our community by filling out the…
Thu Sep 13 04:42:46 +0000 2018,0,"['deltafire', 'hirzfire', 'carrfire']",,,0,#deltafire #hirzfire #carrfire are about to merge. Then they’ll make it a complex and average in the containment so… https://t.co/u2hy8IzkAr
Thu Sep 13 04:17:36 +0000 2018,0,[],,,0,"RT @KRCR7: With wildfires raging in the Northstate, wildlife habitats are being destroyed, and it seems to be causing wild animals, like be…"
Thu Sep 13 04:07:58 +0000 2018,0,[],,,0,"RT @NastyWomenofNPS: ""I had no idea the level of compassion, caring and love that people were capable of"" - Park Ranger David Oechsli, to e…"
Thu Sep 13 04:06:57 +0000 2018,0,['CarrFire'],,,0,"RT @NastyWomenofNPS: Park rangers at Whiskeytown National Rec Area continue to fight the #CarrFire despite losing everything, including the…"
Thu Sep 13 03:35:40 +0000 2018,0,['CarrFire'],,,0,RT @ShastaHHSA: Help guide the housing and employment assistance we're providing to #CarrFire victims and our community by filling out the…
Thu Sep 13 03:31:18 +0000 2018,0,['CarrFire'],,,0,RT @ShastaHHSA: Help guide the housing and employment assistance we're providing to #CarrFire victims and our community by filling out the…
Thu Sep 13 03:16:52 +0000 2018,0,"['CarrFire', 'aerialimagery']",,,0,"RT @Verisk: With the smoke from the #CarrFire beginning to clear, @GeomniMapPros is actively flying the area to capture #aerialimagery docu…"
Thu Sep 13 03:01:09 +0000 2018,0,['CarrFire'],,,0,"RT @NastyWomenofNPS: Park rangers at Whiskeytown National Rec Area continue to fight the #CarrFire despite losing everything, including the…"
Thu Sep 13 02:46:20 +0000 2018,0,['CarrFire'],,,0,RT @CALostCats: #CarrFire Do you know these pets? https://t.co/Ekz4q57wpR
Thu Sep 13 02:46:18 +0000 2018,0,['CarrFire'],,,0,RT @CALostCats: #CarrFire Do you know this cat? https://t.co/U9DiXapVqn
Thu Sep 13 02:46:16 +0000 2018,0,['CarrFire'],,,0,RT @CALostCats: #CarrFire Do you know this cat? https://t.co/kPbE3P6kAG
Thu Sep 13 02:27:16 +0000 2018,0,[],,,0,"RT @NastyWomenofNPS: ""I had no idea the level of compassion, caring and love that people were capable of"" - Park Ranger David Oechsli, to e…"
Thu Sep 13 02:27:07 +0000 2018,0,['CarrFire'],,,0,"RT @NastyWomenofNPS: Park rangers at Whiskeytown National Rec Area continue to fight the #CarrFire despite losing everything, including the…"
Thu Sep 13 02:22:21 +0000 2018,0,['CarrFire'],,,0,"RT @NastyWomenofNPS: Park rangers at Whiskeytown National Rec Area continue to fight the #CarrFire despite losing everything, including the…"
Thu Sep 13 02:17:46 +0000 2018,0,['CarrFire'],,,0,"RT @NastyWomenofNPS: Park rangers at Whiskeytown National Rec Area continue to fight the #CarrFire despite losing everything, including the…"
Thu Sep 13 02:06:53 +0000 2018,0,['CarrFire'],,,0,"RT @NastyWomenofNPS: Park rangers at Whiskeytown National Rec Area continue to fight the #CarrFire despite losing everything, including the…"
Thu Sep 13 02:05:05 +0000 2018,0,['CarrFire'],,,1,#CarrFire Do you know this cat? https://t.co/kPbE3P6kAG
Thu Sep 13 02:04:32 +0000 2018,19,[],,,6,"""I had no idea the level of compassion, caring and love that people were capable of"" - Park Ranger David Oechsli, t… https://t.co/ByhK6e1pCz"
Thu Sep 13 02:03:20 +0000 2018,0,[],,,0,RT @UPHelp: UP is hosting two Roadmap to Recovery workshops tonight. Redding fire survivors are at the beginning of the journey and Santa R…
Thu Sep 13 01:50:04 +0000 2018,0,[],,,0,Wildfire Property Damage Insurance Claims Assistance &amp; Resources for Home and Business Owners - via @GreenspanSOCAL… https://t.co/mfwQYuUk6P
Thu Sep 13 01:38:10 +0000 2018,0,"['CarrFire', 'aerialimagery']",,,0,"RT @Verisk: With the smoke from the #CarrFire beginning to clear, @GeomniMapPros is actively flying the area to capture #aerialimagery docu…"
Thu Sep 13 01:28:23 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

RT or give! @TransAshlyn lost both her current…"
Thu Sep 13 01:23:50 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

Give or RT! @TransAshlyn lost both her current…"
Thu Sep 13 00:59:10 +0000 2018,0,['CarrFire'],,,1,#CarrFire Do you know this cat? https://t.co/U9DiXapVqn
Thu Sep 13 00:49:36 +0000 2018,0,['Redding'],,,0,@mlbnetwork can we get a recap of those 10 @athletics runs in the 3rd for those of us in #Redding without @comcast… https://t.co/yKYFIjZWeO
Thu Sep 13 00:30:58 +0000 2018,5,[],,,2,UP is hosting two Roadmap to Recovery workshops tonight. Redding fire survivors are at the beginning of the journey… https://t.co/LJ0R9g33Ho
Thu Sep 13 00:23:53 +0000 2018,0,['CarrFire'],,,0,RT @ShastaHHSA: Help guide the housing and employment assistance we're providing to #CarrFire victims and our community by filling out the…
Thu Sep 13 00:22:44 +0000 2018,0,['CarrFire'],,,0,RT @ShastaHHSA: Help guide the housing and employment assistance we're providing to #CarrFire victims and our community by filling out the…
Thu Sep 13 00:19:59 +0000 2018,0,['CarrFire'],,,0,RT @ShastaHHSA: Help guide the housing and employment assistance we're providing to #CarrFire victims and our community by filling out the…
Thu Sep 13 00:17:37 +0000 2018,8,['CarrFire'],,,10,Help guide the housing and employment assistance we're providing to #CarrFire victims and our community by filling… https://t.co/PPprwTDPdO
Thu Sep 13 00:12:06 +0000 2018,0,['MendocinoComplexFire'],,,0,"RT @jmcarr1: @funder @maddow PLEASE remember that victims of FIRES, not just hurricanes, need FEMA support!! #MendocinoComplexFire #CarrFir…"
Wed Sep 12 23:56:04 +0000 2018,0,['CarrFire'],,,1,#CarrFire Do you know these pets? https://t.co/Ekz4q57wpR
Wed Sep 12 23:49:13 +0000 2018,0,"['GodWorksInMysteriousWays', 'CarrFire']",,,0,#GodWorksInMysteriousWays  My sister and her family recently lost their house and belongings in the #CarrFire but t… https://t.co/pvpn9gOeeA
Wed Sep 12 23:22:31 +0000 2018,0,"['EmergencyWishlists', 'DisabilityCrowdFund', 'TransCrowdFund', 'ShowUpForWishes']",,,0,"RT @SJwishlists: #EmergencyWishlists #DisabilityCrowdFund #TransCrowdFund #ShowUpForWishes 

Give or RT! @TransAshlyn lost both her current…"
Wed Sep 12 22:23:26 +0000 2018,0,"['DeltaFire', 'CarrFire', 'HirzFire', 'MendocinoComplexFire']",,,0,"#DeltaFire, #CarrFire, #HirzFire and #MendocinoComplexFire are all visible in this photomosaic oblique view of the… https://t.co/sQ8uaU2tZc"
Wed Sep 12 21:44:04 +0000 2018,0,['DeltaFire'],,,0,"RT @MindOfMo: @lrozen #DeltaFire at 54,000 Acres as WIND Picks Up
45 miles of ARTERY I-5 was closed for 5 days; 17 big rigs abandoned.
http…"
Wed Sep 12 21:22:45 +0000 2018,0,[],,,0,"RT @seanfeucht: My daughter and I wrote a song today declaring His faithfulness over our home and friends in Redding😭🙌🏼❤️

“We will rise 
f…"
Wed Sep 12 21:15:53 +0000 2018,7,['Redding'],,,1,I was just at Field’s Jewelers in #Redding and a woman was there looking at bands for her husband. They lost it in… https://t.co/j92qGiTqPZ
Wed Sep 12 21:01:00 +0000 2018,0,['carrfire'],,,0,RT @alcofirefighter: The brothers taking safe refuge under extreme fire conditions #carrfire https://t.co/whPtjig9dK
Wed Sep 12 20:44:21 +0000 2018,0,['MendocinoComplexFire'],,,0,"RT @jmcarr1: @funder @maddow PLEASE remember that victims of FIRES, not just hurricanes, need FEMA support!! #MendocinoComplexFire #CarrFir…"
Wed Sep 12 20:36:27 +0000 2018,0,[],,,0,"RT @KRCR7: With wildfires raging in the Northstate, wildlife habitats are being destroyed, and it seems to be causing wild animals, like be…"
Wed Sep 12 20:30:32 +0000 2018,0,"['carrfire', 'reddingstrong']",,,0,To any of my friends that lost their homes in the Carr Fire you’ll need this information.  #carrfire #reddingstrong… https://t.co/BEDHcLBkyh
Wed Sep 12 20:28:15 +0000 2018,0,[],,,0,"RT @KRCR7: With wildfires raging in the Northstate, wildlife habitats are being destroyed, and it seems to be causing wild animals, like be…"
Wed Sep 12 20:23:52 +0000 2018,0,[],,,0,"RT @KRCR7: With wildfires raging in the Northstate, wildlife habitats are being destroyed, and it seems to be causing wild animals, like be…"
Wed Sep 12 20:20:33 +0000 2018,7,[],,,7,"With wildfires raging in the Northstate, wildlife habitats are being destroyed, and it seems to be causing wild ani… https://t.co/9oKp4Uhi8J"
